ASSET_NAME,TYPE,AMENITIES,Latitude,Longitude
MEADOWVALE PUBLIC SCHOOL,Community Centre,,43.7955775509201,-79.1641889308742
OAKDALE PARK MIDDLE SCHOOL,Community Centre,,43.7475388341795,-79.511870328224
O'CONNOR PUBLIC SCHOOL,Community Centre,,43.7164396739588,-79.304232088454
MARY McCORMICK RECREATION CENTRE,Community Centre,Wi-Fi,43.6473984583324,-79.4331856284112
BARBARA FRUM RECREATION CENTRE,Community Centre,Wi-Fi,43.7208002377153,-79.4321828657023
DENNIS R. TIMBRELL RESOURCE CENTRE,Community Centre,Wi-Fi,43.7178757629651,-79.3317945672133
EAST YORK CIVIC CENTRE,Civic Centre,,43.6912033326446,-79.3283554999443
ETOBICOKE CIVIC CENTRE,Civic Centre,,43.6441090816256,-79.5656607680258
FALSTAFF COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7166199120388,-79.5037967012853
JENNER JEAN-MARIE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7030722375646,-79.3427973417292
KEN COX COMMUNITY CENTRE,Community Centre,Wi-Fi,43.5950990783531,-79.5165351412394
MIMICO-CORONATION CLUB HOUSE,Community Centre,,43.6162697336502,-79.4998168206425
NEW TORONTO SENIORS' CENTRE,Community Centre,,43.6011875456877,-79.5014234626716
O'CONNOR COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7176595089147,-79.3017998965443
SCADDING COURT COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6518252765297,-79.4049504110461
SCARBOROUGH CIVIC CENTRE,Civic Centre,Washroom,43.7729601510438,-79.2575849221456
STEPHEN LEACOCK COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7866107180298,-79.3025372766869
AGINCOURT COLLEGIATE INSTITUTE,Community Centre,,43.7887883336127,-79.2789378949184
AGNES MACPHAIL JUNIOR ELEMENTARY SCHOOL,Community Centre,,43.8190834145073,-79.278621196468
ALBERT CAMPBELL COLLEGIATE INSTITUTE,Community Centre,,43.8093210906817,-79.2723929161819
ANNETTE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6611733014945,-79.4738822006393
EARL BALES COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",43.7545952196445,-79.4339786716535
WALTER PERRY JUNIOR PUBLIC SCHOOL,Community Centre,,43.7334350805522,-79.2512695211544
MONTGOMERY'S INN,Community Centre,,43.6516485243151,-79.5256265759676
EAST YORK SPORTS CENTRE,Community Centre,,43.6965780228898,-79.3136194115859
LEASIDE CURLING CLUB,Community Centre,,43.7009650718377,-79.3609009628909
GEORGE WEBSTER ELEMENTARY SCHOOL,Community Centre,,43.7019458714626,-79.2995217038194
WARDEN HILLTOP COMMUNITY CENTRE,Community Centre,"Basketball Court, Wi-Fi",43.7147475746814,-79.2803616370373
STEPHEN LEACOCK SENIORS' COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7876000685615,-79.3015596118137
JOHN D. PARKER JUNIOR PUBLIC SCHOOL,Community Centre,,43.7534097194354,-79.5964188159265
WESTON LIONS RECREATION ARENA,Community Centre,,43.6985583745379,-79.5180978285549
PAM McCONNELL AQUATIC CENTRE,Community Centre,Wi-Fi,43.661228864512,-79.3611018330003
NORTH TORONTO MEMORIAL COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",43.7060603005605,-79.4045943875911
PARK LAWN COMMUNITY SCHOOL,Community Centre,,43.6377511906952,-79.4964220019726
ADAM BECK COMMUNITY CENTRE,Community Centre,,43.6830787603616,-79.2886642633145
REGINA MUNDI CATHOLIC SCHOOL,Community Centre,,43.7101457950818,-79.4594642582054
SELWYN PUBLIC SCHOOL,Community Centre,,43.7086700700711,-79.3063913389915
SIR ERNEST MACMILLAN SENIOR PUBLIC SCHOOL,Community Centre,,43.8066247936741,-79.3287743315802
SIR OLIVER MOWAT COLLEGIATE INSTITUTE,Community Centre,,43.7792186700934,-79.1421971267261
SIR WILFRID LAURIER COLLEGIATE INSTITUTE,Community Centre,,43.7471449075667,-79.1968577744016
SLOANE PUBLIC SCHOOL,Community Centre,,43.7313199446105,-79.31040553338
SMITHFIELD COMMUNITY SCHOOL,Community Centre,,43.7497510817525,-79.5956482142897
ST. ANDREWS JUNIOR HIGH SCHOOL,Community Centre,,43.7514924761458,-79.3902602182048
ST. AUGUSTINE CATHOLIC SCHOOL,Community Centre,,43.7682011679648,-79.5249063392696
ST. BARNABAS CATHOLIC SCHOOL,Community Centre,,43.7972659303444,-79.2285169005862
ST. ELIZABETH SETON CATHOLIC SCHOOL,Community Centre,,43.7889217250749,-79.2467279186068
ST. MARCELLUS COMMUNITY SCHOOL,Community Centre,Wi-Fi,43.6797144896385,-79.5541857778157
ST. NICHOLAS OF BARI CATHOLIC SCHOOL,Community Centre,,43.6827599113969,-79.4604033429507
TOPCLIFF PUBLIC SCHOOL,Community Centre,,43.7554331887414,-79.5106431682551
VAUGHAN ROAD ACADEMY,Community Centre,,43.6909406829253,-79.4367356625274
VICTORIA PARK COLLEGIATE INSTITUTE,Community Centre,,43.7558734127161,-79.3213626104087
VRADENBURG JUNIOR PUBLIC SCHOOL,Community Centre,,43.7743305778307,-79.3084119367778
WEST HILL COLLEGIATE INSTITUTE,Community Centre,,43.7758145503024,-79.1905741667129
WESTON COLLEGIATE INSTITUTE,Community Centre,,43.7037067687605,-79.509915306389
WEXFORD COLLEGIATE INSTITUTE,Community Centre,,43.7460109802514,-79.3067036249967
WHITE HAVEN PUBLIC SCHOOL,Community Centre,,43.7872901919974,-79.2472789021957
WINSTON CHURCHILL COLLEGIATE INSTITUTE,Community Centre,,43.7481241502867,-79.277701171593
WOBURN COLLEGIATE INSTITUTE,Community Centre,,43.7781408100025,-79.2285877823147
YORK MILLS COLLEGIATE INSTITUTE,Community Centre,,43.7515401318856,-79.3736353184928
POWER HOUSE RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",43.5935244408179,-79.5153435701392
MOUNT DENNIS COMMUNITY HALL,Community Centre,,43.6876098594328,-79.4897566367635
EDITHVALE COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7769381016352,-79.4263811008628
MATTY ECKLER RECREATION CENTRE,Community Centre,Wi-Fi,43.6679040158744,-79.3395835207654
DAVID APPLETON COMMUNITY CENTRE,Community Centre,,43.6701982755062,-79.4888387401545
S.H. ARMSTRONG COMMUNITY RECREATION CENTRE,Community Centre,"Skateboarding, Wi-Fi",43.6659034912586,-79.3228166106666
BEDFORD PARK COMMUNITY CENTRE,Community Centre,,43.7279982995929,-79.3997922383025
BEACHES RECREATION CENTRE,Community Centre,Wi-Fi,43.6739832711515,-79.2987782403511
PARKDALE COMMUNITY RECREATION CENTRE,Community Centre,,43.6433596839054,-79.4371133043986
DAVISVILLE JUNIOR PUBLIC SCHOOL,Community Centre,,43.6990501874321,-79.3946626907315
SAMUEL HEARNE MIDDLE SCHOOL,Community Centre,,43.6950091642354,-79.283391045227
CENTRAL ETOBICOKE HIGH SCHOOL,Community Centre,,43.6789346879966,-79.5554428185888
TRINITY COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6462504545033,-79.4148778070141
BIRKDALE COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7682291405724,-79.2638682534984
CANADIAN MARTYRS CATHOLIC SCHOOL,Community Centre,,43.6982057838966,-79.3193979460277
WALLACE EMERSON COMMUNITY RECREATION CENTRE,Community Centre,Washroom,43.6673368870221,-79.4393144816872
CRESTVIEW PUBLIC SCHOOL,Community Centre,,43.7884765230125,-79.3598873621605
STAN WADLOW CLUBHOUSE,Community Centre,Wi-Fi,43.6981944584978,-79.3151177370669
BOB ABATE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6623904598241,-79.4203100918955
FENSIDE ARENA,Community Centre,Wi-Fi,43.7643543390242,-79.3270927188684
FAIRMOUNT PARK COMMUNITY CENTRE,Community Centre,,43.6766857433726,-79.3149233094957
LAMPORT STADIUM,Community Centre,"Sports Field, Washroom",43.6389966960342,-79.4232134735843
ESTHER SHINER STADIUM,Community Centre,"Sports Field, Washroom",43.7760429588625,-79.4454631648118
SECORD COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6921153328647,-79.3016571366565
EAST YORK COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6917662225624,-79.3492559023062
STANLEY PUBLIC SCHOOL,Community Centre,,43.7416306499096,-79.517683908191
BROWN COMMUNITY CENTRE,Community Centre,,43.6849584623535,-79.4013615790516
EAST YORK MEMORIAL ARENA,Community Centre,Wi-Fi,43.6974470695993,-79.3153105932797
TERRY FOX COMMUNITY CENTRE,Community Centre,,43.6875436302521,-79.3093339765149
TREDWAY WOODSWORTH PUBLIC SCHOOL,Community Centre,,43.764935832726,-79.2353285653577
ST. NICHOLAS CATHOLIC SCHOOL,Community Centre,,43.7477885723931,-79.2328508645111
STRIDES TORONTO,Community Centre,,43.7772432057068,-79.2331249434055
NATIVE YOUTH RESOURCE CENTRE,Community Centre,,43.6639649738032,-79.4153869201402
ST. ANDRE CATHOLIC SCHOOL,Community Centre,,43.7239567095219,-79.5178915692911
THISTLETOWN MULTI-SERVICE CENTRE,Community Centre,Wi-Fi,43.7353899280452,-79.5624015589074
LAMP COMMUNITY HEALTH CENTRE,Community Centre,,43.6035261120081,-79.5034461292481
RATHBURN AREA YOUTH (RAY),Community Centre,,43.6481452036961,-79.5618374377958
HUMBER COMMUNITY POOL,Community Centre,,43.7305517812869,-79.6086678287855
EARL BEATTY COMMUNITY CENTRE,Community Centre,,43.6859570678078,-79.3212768841615
CANOE LANDING COMMUNITY RECREATION CENTRE,Community Centre,"Basketball Court, Outdoor Track, Playground, Sports Field, Wi-Fi",43.6394377946956,-79.394731493621
NORTHVIEW HEIGHTS SECONDARY SCHOOL,Community Centre,,43.7744465819947,-79.4455712597405
EARL BALES PARK SENIOR CENTRE,Community Centre,,43.7545094253327,-79.4362389829752
LARRY GROSSMAN FOREST HILL MEMORIAL ARENA,Community Centre,Washroom,43.704250374337,-79.4201852796346
MCCORMICK ARENA,Community Centre,,43.6472384211089,-79.4339412245562
MOSS PARK ARENA,Community Centre,,43.6550295636866,-79.3702954333658
NORTH TORONTO MEMORIAL ARENA,Community Centre,,43.7069852864604,-79.4045586738755
SCARBOROUGH ARENA GARDENS,Community Centre,Wi-Fi,43.6946574577723,-79.2619383800979
TED REEVE COMMUNITY ARENA,Community Centre,,43.6845443280704,-79.2992266825827
WILLIAM H. BOLTON ARENA,Community Centre,,43.6711959352054,-79.4152061268217
CARMINE STEFANO COMMUNITY CENTRE,Community Centre,,43.7338134511149,-79.5391425186587
YORK RECREATION CENTRE,Community Centre,Wi-Fi,43.687872905789,-79.4820344136735
REGENT PARK COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6582745197575,-79.3616922501387
ST. JOACHIM CATHOLIC SCHOOL,Community Centre,,43.7129743948779,-79.2753665251829
ST. MAURICE CATHOLIC SCHOOL,Community Centre,,43.6978702307384,-79.5540311528903
ST. LAWRENCE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6497591165374,-79.3649478648238
TORONTO PAN AM SPORTS CENTRE,Community Centre,Wi-Fi,43.7906971714374,-79.1937158131376
ST. AMBROSE CATHOLIC SCHOOL,Community Centre,,43.6083078130011,-79.5502354989863
ST. GERALD CATHOLIC SCHOOL,Community Centre,,43.7806967770138,-79.3263633084438
PARKWAY FOREST COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7725666040359,-79.3436070411884
SWANSEA COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6439799398874,-79.4771006234535
Pape Avenue Junior Public School,Community Centre,,43.6703637974911,-79.3422267301884
EAST BAYFRONT COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6460042059937,-79.3610418680159
ROUGE VALLEY COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.805385464592,-79.189814620785
OLD FIRE HALL 30,Community Centre,Wi-Fi,43.645857899512,-79.3499146216991
MCMURRICH JUNIOR PUBLIC SCHOOL,Community Centre,,43.6780692412025,-79.4310317261551
FRANKLAND COMMUNITY CENTRE,Community Centre,,43.6771978202603,-79.3504859899061
WEST ACRES SENIORS CENTRE,Community Centre,Wi-Fi,43.7252585456793,-79.5706412966851
MILLIKEN PARK COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.8297510054934,-79.2741553441342
ANTIBES COMMUNITY CENTRE,Community Centre,"Basketball Court, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Tennis Court, Wi-Fi",43.7811383805631,-79.4469957593676
EDGEHILL HOUSE,Community Centre,,43.6706992190441,-79.5166902559539
EDENBRIDGE CENTRE,Community Centre,,43.6774858855013,-79.5108507714259
HARRISON POOL,Community Centre,,43.6510882586156,-79.3908365231734
WELLESLEY COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6677008550321,-79.3745558874873
MAPLE LEAF COTTAGE,Community Centre,,43.6632496251575,-79.3273389133049
TORONTO TRACK AND FIELD CENTRE,Community Centre,"Washroom, Wi-Fi",43.7765902105189,-79.5069737332141
AMESBURY COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7071222820968,-79.4826656672543
THE NEW GENERATION YOUTH RECREATION CENTRE,Community Centre,Wi-Fi,43.6902863306723,-79.4770361975589
CHRIS TONKS ARENA,Community Centre,Wi-Fi,43.6876680705564,-79.4788670927587
PHIL WHITE ARENA,Community Centre,"Washroom, Wi-Fi",43.6912757940726,-79.4315518192318
HARWOOD HALL,Community Centre,,43.6784183171618,-79.4787774832181
LAMBTON ARENA,Community Centre,Wi-Fi,43.6649609092025,-79.5058926629858
HILLCREST COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6791928056708,-79.4159949499324
JOSEPH J. PICCININNI COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.675320724325,-79.451449928818
RUNNYMEDE COLLEGIATE INSTITUTE,Community Centre,,43.6633822116859,-79.4895953018061
BANBURY COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7428036620893,-79.3695359121079
BAYCREST ARENA,Community Centre,Wi-Fi,43.7289472239447,-79.4431358631458
BAYVIEW ARENA,Community Centre,Wi-Fi,43.7879584611044,-79.3936846863624
HOLY FAMILY COMMUNITY CENTRE,Community Centre,,43.6385400698183,-79.4345504316363
AGINCOURT COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7885003824549,-79.2757520164385
YORK CIVIC CENTRE,Civic Centre,,43.6899244188196,-79.4783923296905
BERNER TRAIL COMMUNITY CENTRE,Community Centre,,43.8018223190753,-79.2209282273814
CENTENNIAL RECREATION CENTRE - SCARBOROUGH,Community Centre,Wi-Fi,43.7745337693776,-79.2370287071057
LEASIDE GARDENS SWIMMING POOL,Community Centre,,43.7012510940503,-79.3611728963671
DON MILLS CIVITAN ARENA,Community Centre,Wi-Fi,43.7331190537632,-79.3438250678334
COMMANDER RECREATION CENTRE,Community Centre,Wi-Fi,43.7950376044518,-79.2678467678406
DOUGLAS SNOW AQUATIC CENTRE,Community Centre,Wi-Fi,43.7671270411399,-79.4153038932578
DOWNSVIEW ARENA,Community Centre,Wi-Fi,43.7190264399552,-79.5126109653032
DRIFTWOOD COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7654199458755,-79.5187434713558
JIMMIE SIMPSON RECREATION CENTRE,Community Centre,"Skateboarding, Washroom, Wi-Fi",43.6604475805934,-79.345313347794
AMESBURY SPORTS COMPLEX,Community Centre,Wi-Fi,43.706029276302,-79.4867792010165
FAIRBANK MEMORIAL COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6912994410153,-79.4479867215526
HERBERT H. CARNEGIE CENTENNIAL CENTRE,Community Centre,Wi-Fi,43.7735941392823,-79.4501367227553
CHALKFARM COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7239655385417,-79.5116269705245
ANCASTER COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7325627132994,-79.4656787143249
CUMMER PARK COMMUNITY CENTRE,Community Centre,Wi-Fi,43.8001014474603,-79.3712734059386
ARMOUR HEIGHTS COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7393866949055,-79.4219099287346
McGREGOR PARK COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7476393794948,-79.2803212416812
BIRCHMOUNT COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6954854321372,-79.2621805292273
ONE YONGE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6437949740879,-79.3739985252733
ETHENNONNHAWAHSTIHNEN' COMMUNITY RECREATION CENTRE & LIBRARY,Community Centre,Wi-Fi,43.7683957667604,-79.3756404303766
FORD PERFORMANCE CENTRE,Community Centre,,43.6029579152898,-79.5199133676675
ST. MICHAEL CATHOLIC SCHOOL,Community Centre,,43.6478693506475,-79.3698902194308
GRANDRAVINE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7519152647376,-79.4906515064637
HABITANT ARENA,Community Centre,Wi-Fi,43.7469791129653,-79.5402511585128
IRVING W. CHAPLEY COMMUNITY CENTRE,Community Centre,"Outdoor Dry Pad, Washroom",43.7616194051207,-79.455867411459
JOHN BOOTH MEMORIAL ARENA,Community Centre,Wi-Fi,43.7697360217,-79.5241486137857
LAWRENCE HEIGHTS COMMUNITY CENTRE,Community Centre,"Skateboarding, Wi-Fi",43.7180487666781,-79.4422180148869
MITCHELL FIELD COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7746705241055,-79.4084149662486
L'AMOREAUX TENNIS CENTRE,Community Centre,"Tennis Court, Washroom",43.8067032949939,-79.3050110061087
BROADLANDS COMMUNITY RECREATION CENTRE,Community Centre,"Outdoor Dry Pad, Washroom, Wi-Fi",43.7459183165797,-79.3227602269131
MALVERN RECREATION CENTRE,Community Centre,"Skateboarding, Wi-Fi",43.8085667472018,-79.2163844519575
NORTHWOOD COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7455298675525,-79.5000806926768
TRACE MANES PARK COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7055902362227,-79.3673083519887
SCARBOROUGH VILLAGE RECREATION CENTRE,Community Centre,Wi-Fi,43.7401721550363,-79.2165968637095
RODING COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7291977709408,-79.4927303107057
NORTH KIPLING COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7521977713759,-79.5844990933092
ELMBANK COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7347773561294,-79.5887129265479
SENECA VILLAGE COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7941444875151,-79.3513046336163
HUMBERWOOD COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7288921423389,-79.6190420440355
DOMENICO DILUCA COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7424676247375,-79.5158013138004
VICTORIA VILLAGE ARENA,Community Centre,Wi-Fi,43.7231898027645,-79.3156334888003
YORK MILLS ARENA,Community Centre,Wi-Fi,43.7476532978615,-79.3834202689062
OAKDALE COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7478337832948,-79.5131274475855
BIRCHMOUNT STADIUM ,Community Centre,"Outdoor Track, Sports Field",43.695505397291,-79.2613169544509
CURRAN HALL COMMUNITY CENTRE,Community Centre,,43.7774334280618,-79.2108308312962
L'AMOREAUX COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.812611473843,-79.3050561969343
LEASIDE MEMORIAL COMMUNITY GARDENS ARENA,Community Centre,,43.701760328038,-79.360887945449
OURLAND COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6151301637291,-79.5084844077924
THE ELMS COMMUNITY SCHOOL AND POOL,Community Centre,Wi-Fi,43.7221973646426,-79.551984150905
NORSEMAN COMMUNITY SCHOOL AND POOL,Community Centre,Wi-Fi,43.634294553033,-79.5164833602343
ALBION ARENA,Community Centre,Wi-Fi,43.7395625002357,-79.582830483098
PINE POINT ARENA,Community Centre,Wi-Fi,43.7126442744777,-79.5426189994212
MIMICO ARENA,Community Centre,Wi-Fi,43.6123303646434,-79.4987875148124
DON MONTGOMERY COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7326290263487,-79.2616994253887
ORIOLE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7817608699887,-79.3514094239261
PELMO PARK COMMUNITY CENTRE ,Community Centre,,43.7142404245639,-79.5195921587098
OAKRIDGE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6949354949452,-79.2840937470938
PLEASANTVIEW COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",43.7869936879769,-79.3368310075746
ANGELA JAMES ARENA,Community Centre,"Pickleball Court, Tennis Court, Wi-Fi",43.7131479661019,-79.3276349798301
FLEMINGDON COMMUNITY CENTRE AND PLAYGROUND PARADISE,Community Centre,"Playground, Wi-Fi",43.7135673277875,-79.326381354994
WEST ROUGE COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7921131748365,-79.1251545950445
BURROWS HALL COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7939894920756,-79.2342922919161
CEDARBROOK COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7556239062328,-79.2273953320968
ELLESMERE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.76069075642,-79.2993366336893
TALL PINES COMMUNITY CENTRE,Community Centre,,43.7985020909424,-79.1520810491574
TAM HEATHER CURLING AND TENNIS CLUB,Community Centre,,43.7911481298837,-79.1992103472698
JOHN INNES COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.6554231306603,-79.3703437798954
HERON PARK COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.7688363876356,-79.1772548196361
GLEN LONG COMMUNITY CENTRE,Community Centre,"Outdoor Dry Pad, Washroom, Wi-Fi",43.708778367577,-79.4558674983763
GORD AND IRENE RISK COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.747436550902,-79.5665092529554
GOULDING COMMUNITY CENTRE,Community Centre,Wi-Fi,43.7906271275808,-79.4221107163165
PORT UNION COMMUNITY RECREATION CENTRE,Community Centre,"Basketball Court, Outdoor Dry Pad, Skateboarding, Wi-Fi",43.7796658897158,-79.1402808119392
MASARYK - COWAN COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.640643583347,-79.433257367688
MEMORIAL POOL AND HEALTH CLUB,Community Centre,Wi-Fi,43.6483790866303,-79.5196174965911
ETOBICOKE OLYMPIUM,Community Centre,Wi-Fi,43.650230054854,-79.5844327526954
ALBION POOL AND HEALTH CLUB,Community Centre,Wi-Fi,43.7392632411491,-79.5811300027369
GUS RYDER POOL AND HEALTH CLUB,Community Centre,Wi-Fi,43.6012154857506,-79.5219470074183
ALDERWOOD POOL,Community Centre,Wi-Fi,43.6018604710083,-79.5473309057188
ROB FORD STADIUM,Community Centre,"Sports Field, Washroom",43.6538306520015,-79.5845790761981
CENTENNIAL PARK ARENA - ETOBICOKE,Community Centre,Wi-Fi,43.6560858115455,-79.5858757330211
NORTH YORK CIVIC CENTRE,Civic Centre,Washroom,43.7672216917239,-79.4146427325278
MAURICE CODY COMMUNITY CENTRE,Community Centre,,43.7048688549408,-79.3776679134847
LONG BRANCH ARENA,Community Centre,Wi-Fi,43.5919436922898,-79.5272872365118
ISLINGTON SENIORS' CENTRE,Community Centre,,43.6476579525595,-79.5301211529075
FAIRFIELD SENIORS' CENTRE,Community Centre,Wi-Fi,43.6395319992556,-79.5192434700079
HORNER AVENUE SENIORS CENTRE,Community Centre,Wi-Fi,43.6062839154257,-79.526837697179
CENTRAL ARENA,Community Centre,"Washroom, Wi-Fi",43.6485495669752,-79.5202681652435
VIEWMOUNT COMMUNITY CENTRE,Community Centre,,43.707500214596,-79.4372342113983
KEELE COMMUNITY CENTRE,Community Centre,Wi-Fi,43.6575943360984,-79.4616734489626
MAIN SQUARE COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,43.687172370629,-79.2997884943715
SIR ADAM BECK JUNIOR SCHOOL,Community Centre,,43.6016944705814,-79.5480118747542
